"CD_GEOCODM","LONG","LAT","ALT"
"3139003",-45.9217640832215,-21.6783538964701,847.208011
"3139102",-44.3408859114965,-21.477322068925,1029.239343
"3139201",-42.0760767010133,-17.8416225399766,712.180603
"3139250",-42.955964349258,-15.0516469177914,640.837859
"3139300",-43.9367615223531,-14.7559221144299,447.76318
"3139409",-42.0338482904372,-20.2586800832824,636.81319
"3139508",-41.9626798073714,-20.3639991114518,640.389932
"3139607",-40.9785257407467,-18.7806998749734,254.669319
"3139706",-44.6760761301857,-19.5146797200647,784.615347
"3139805",-43.008406754404,-21.8668933765816,511.854072
"3139904",-45.371053690755,-22.3072187775991,1259.704855
"3140001",-43.4161404121375,-20.3744932308933,704.652299
"3140100",-42.0816889525875,-18.5049724110901,236.807702
"3140159",-44.1858252961843,-20.0536364124057,747.792083
"3140209",-42.9683499274736,-21.6922627509639,573.796952
"3140308",-42.737379035917,-19.7064561098251,565.903003
"3140407",-45.1600478024722,-22.4465170977661,1263.325816
"3140506",-45.2386503971405,-19.3297423483367,664.213791
"3140530",-41.8757909081753,-20.2582291959846,709.904496
"3140555",-40.7385334084693,-15.6876678048477,862.836813
"3140605",-43.0573759058743,-18.4727736734063,773.038437
"3140704",-44.4289912352272,-19.9908681368469,822.612236
"3140803",-43.3191619887632,-21.8694792710752,482.147096
"3140852",-43.9178264365666,-14.8502838776958,453.68212
"3140902",-42.3414864060946,-20.2871482524922,638.759669
"3141009",-42.8665147238001,-15.3973215529759,543.331812
"3141108",-44.0839745678654,-19.5619102810389,766.451148
"3141207",-45.9835170334863,-19.2266120633451,1054.956785
"3141306",-46.2266888203747,-19.9933078776241,918.34922
"3141405",-41.47630906692,-16.2247956209704,580.957852
"3141504",-41.4056151686685,-18.661777740612,322.282461
"3141603",-43.3410701613993,-21.1920649246761,531.067387
"3141702",-42.6056610568179,-19.2243458124531,361.0075
"3141801",-42.5967587107471,-17.2154581636337,496.344869
"3141900",-44.6092928194542,-21.6775434808097,956.146062
"3142007",-44.1606437772011,-16.2584529385286,807.494023
"3142106",-42.3461498563434,-20.8944190662135,407.432548
"3142205",-42.6160395902808,-21.1939817415147,350.203793
"3142254",-44.4120754278479,-14.7478394007116,647.849006
"3142304",-44.047568670537,-20.3302688429873,818.470823
"3142403",-45.425310133709,-19.8386998978716,664
"3142502",-44.1193167724144,-18.3236856182628,549.334218
"3142601",-45.5450741387173,-21.7617721380659,857.227246
"3142700",-44.3636205825571,-14.4203647785697,500.058212
"3142809",-48.8771169089609,-18.8691667166174,745.377639
"3142908",-42.8731654940395,-15.1553385887242,589.60085
"3143005",-46.3682455768311,-21.3271458474544,908.303438
"3143104",-47.4959724312194,-18.7290384400921,878.591777
"3143153",-41.2545787417996,-16.8664938299771,650.027643
"3143203",-46.9771185470619,-21.1904748350993,881.092157
"3143302",-43.8654224343832,-16.7227066399838,643.399946
"3143401",-46.5737026933609,-22.4335488211534,849.708038
"3143450",-42.50747369917,-15.1711441584771,950.077012
"3143500",-45.3555023480963,-18.6074447216394,595.907704
"3143609",-44.6035310348425,-18.5472184629381,607.991753
"3143708",-43.3748041822981,-19.2183422251452,583.11987
"3143807",-46.3603709348441,-22.6127826889517,1229.91947
"3143906",-42.3610748978923,-21.1320467915102,202.422773
"3144003",-41.4391385240539,-19.8071892243168,251.854638
"3144102",-46.5268046885479,-21.3730127526952,1009.098931
"3144201",-42.2517915937101,-18.4579241926549,320.576957
"3144300",-40.3517388336104,-17.8389933519387,103.089459
"3144359",-42.3347084488518,-19.2235434748675,257.367738
"3144375",-46.4975343552908,-16.5038364836175,579.642288
"3144409",-45.5182345056536,-22.1184737389404,907.289973
"3144508",-44.6172346644262,-21.2176969671606,920.611252
"3144607",-45.237429119816,-21.2345769350247,856.938224
"3144656",-41.7487889593795,-15.3238019191961,879.078997
"3144672",-41.103687832357,-18.4940908207838,533.833014
"3144706",-43.0354568497189,-19.7644230686327,531.542076
"3144805",-43.8497833626163,-19.9838929938666,792.081487
"3144904",-41.5013362739996,-18.4416056135454,341.835237
"3145000",-47.670570749698,-19.1688916492638,945.22172
"3145059",-43.3025512295159,-15.8022101967311,533.917617
"3145109",-46.4170291046065,-21.1266519125721,1125.166247
"3145208",-44.9855787363319,-19.875867380562,738.494373
"3145307",-41.8753915421219,-17.4748888552055,785.47346
"3145356",-41.2220966101202,-17.4091656808734,268.517289
"3145372",-42.4167808370082,-16.0195385667832,890.816848
"3145406",-43.9309268801853,-21.8647729424271,909.542063
"3145455",-43.5714109825145,-17.4018999265273,784.399432
"3145505",-45.2641356959281,-22.066959814499,885.284072
"3145604",-44.826410866482,-20.6975157761844,985.582836
"3145703",-43.462543869181,-21.3394932742633,861.621719
"3145802",-44.8083821799508,-19.745524484591,723.155035
"3145851",-42.8063392207749,-20.4309959520838,488.863619
"3145877",-42.2029460820898,-20.5041213742453,808.900461
"3145901",-43.6947707969396,-20.5235831235093,1041.800851
"3146008",-46.3800808287623,-22.2835244238733,866.254495
"3146107",-43.5064475197137,-20.3867763678658,1086.538935
"3146206",-41.268709492315,-18.0693390949826,398.175472
"3146255",-42.5207448266403,-16.3651032683092,767.408722
"3146305",-41.4849648092247,-17.076318651422,662.777364
"3146404",-45.5387576862268,-18.9022172143692,614.906644
"3146503",-45.660813183335,-20.3709172455364,710.138084
"3146552",-43.0705559756113,-15.537065987525,509.723845
"3146602",-43.4188333732522,-21.2878522493125,582.210584
"3146701",-42.3158258828457,-21.3725611558571,167.402305
"3146750",-40.4203975983825,-16.7344674967349,584.770004
"3146909",-44.7447017250618,-19.4555367596145,733.957576
"3147006",-46.8754188909564,-17.219741910187,703.852112
"3147105",-44.6053801878937,-19.8647379639463,803.711403
"3147204",-45.7326954707608,-21.5473160267618,841.479236
"3147303",-45.7817035280062,-22.5551927714903,928.765314
"3147402",-44.403116870288,-19.2814289520739,748.674601
"3147501",-43.1438137394836,-19.3509824791921,646.889076
"3147600",-44.9696386730973,-22.3897981316188,984.825046
"3147709",-44.4934171989932,-20.652387747284,988.19641
"3147808",-44.2310487920843,-22.208976878402,713.873401
"3147907",-46.6114125680355,-20.7192119018634,745.203364
"3147956",-44.0827053066768,-16.0792763596562,766.988628
"3148004",-46.5159156766059,-18.5925708199234,836.073758
"3148103",-46.9974382401645,-18.9408129613497,950.581414
"3148202",-42.2126532982876,-21.1517112745085,181
"3148301",-42.9831550986696,-20.8701615330242,727.038532
"3148400",-42.8726250989216,-18.4317377127072,754.501509
"3148509",-41.0001132091318,-17.4326895767166,221.258793
"3148608",-42.563186267502,-18.5468889887705,759.818014
"3148707",-41.2817519782488,-16.0059227890656,620.455893
"3148756",-42.3321344916825,-20.5200184905724,899.95699
"3148806",-42.7159333247726,-20.5960112647687,639.268757
"3148905",-45.2098100905663,-20.2535964014334,825.860596
"3149002",-42.1545386689724,-20.8299461552485,638.350068
"3149101",-45.4659715175691,-22.254226003118,902.362691
"3149150",-44.3924439591511,-15.5990124531728,463.371271
"3149200",-47.4606173926482,-19.2277204066822,918.029556
"3149309",-44.045883960309,-19.6183958909548,714.061188
"3149408",-43.7454590571945,-21.7068071496686,819.169284
"3149507",-43.126286174621,-21.8369041285086,651.310488
"3149606",-44.653441896498,-19.6279870911321,769.677438
"3149705",-45.0793625822689,-19.9551229354497,817.837315
"3149804",-47.2920084470812,-19.3386575248866,1084.333429
"3149903",-45.0930878294041,-21.0945188675979,817.733501
"3149952",-42.2347246280496,-19.1544849011065,206.207328
"3150000",-41.6016228175806,-18.3536287289768,332.25037
"3150109",-43.329125174333,-21.5046175293695,472.99176
"3150158",-42.0742639715865,-19.7592126249565,852.258401
"3150208",-42.7352388987405,-20.2476646154438,453.803197
"3150307",-44.2025017471596,-21.4697328736348,1030.734874
"3150406",-44.2279160102123,-20.4610103538288,1006.045647
"3150505",-45.7990870292463,-20.4831953924347,789.858984
"3150539",-42.4086657783621,-19.7286082528472,271.787716
"3150570",-45.1495068805966,-16.0549897298845,501.615578
"3150604",-44.4784717749718,-20.508995862821,855.495377
"3150703",-48.6966380638012,-19.9085049086271,543.021048
"3150802",-43.2873455533564,-20.6851438161544,732.354664
"3150901",-45.4932717049665,-22.5264938453732,885.827923
"3151008",-45.5347391785866,-22.4118730678437,904.068159
"3151107",-42.3484310466426,-21.6559720071799,165.8808
"3151206",-44.9510653804875,-17.3495820956098,491.939909
"3151305",-43.0181308108699,-21.2765501292586,361.571505
"3151404",-44.8901188906692,-19.6805972412923,716.372702
"3151503",-45.9605686667875,-20.4708828676222,812.011485
"3151602",-48.699918855179,-20.1386632020283,480.416165
"3151701",-45.9649695631605,-21.7846925499932,856.161391
"3151800",-46.5664100449604,-21.7873635785949,1199.440439
"3151909",-41.6290012532568,-19.6201444044024,237.805052
"3152006",-45.0018708585068,-19.2209571770945,670.125471
"3152105",-42.9096842699379,-20.4166434224879,422.561737
"3152131",-45.0631345096394,-16.6330397392495,479.744754
"3152170",-41.5078082034317,-16.754519633283,430.940777
"3152204",-43.0285226494433,-15.746837727003,566.629069
"3152303",-43.0914109084357,-20.6682669693677,625.110236
"3152402",-41.7883855248752,-17.8013694472947,486.722177
"3152501",-45.9371442758265,-22.2303029951548,840.133461
"3152600",-44.9753435743211,-22.190942292589,897.615724
"3152709",-44.0732802771837,-21.0560144581482,1044.995918
"3152808",-48.9238460694599,-19.3082112062986,637.403267
"3152907",-46.8609173417016,-20.7441844539655,713.95267
"3153004",-46.3784486441064,-19.7569452522589,1146.99626
"3153103",-43.1900555792424,-20.7656775010213,637.055346
"3153202",-44.0541822751655,-18.6407817383921,581.343962
"3153301",-43.5574479486812,-18.6154898025756,1151.180347
"3153400",-46.4177886879906,-18.414741973875,948.12446
"3153509",-41.967175112677,-20.4229271109286,672.948025
"3153608",-44.1583906670618,-19.4835603824475,740.20003
"3153707",-45.5588633859592,-19.2676900955159,710.119489
"3153806",-43.8800273028343,-20.7423844777111,977.474418
"3153905",-43.8047741981268,-19.9655987691945,726.35197
"3154002",-42.4541675367435,-20.1019588519943,301.999039
"3154101",-42.4713945672859,-21.5337846187598,191.228225
"3154150",-41.9851988576302,-20.2426797034932,653.518171
"3154200",-44.2394035043136,-20.9173692442954,1045.83427
"3154309",-41.2539671081682,-19.3254839308532,92.386156
"3154408",-43.7587060938834,-21.0553009170043,1180.871723
"3154457",-46.0027468183087,-16.2168261724193,546.056824
"3154507",-43.0445637317792,-15.9980341607319,822.826303
"3154606",-44.085823649141,-19.766022015498,815.853108
"3154705",-45.064782108458,-21.1904143250473,782.722207
"3154804",-43.7908543768367,-20.0951301629183,743.219029
"3154903",-42.6522301991544,-20.2265128664941,356.651615
"3155009",-42.8956813088344,-20.2446457034063,384.772147
"3155108",-40.5718939337966,-16.6094078454736,384.360025
"3155207",-43.4653334003173,-20.8580800986411,767.877948
"3155306",-44.3102050445654,-20.2616823651625,844.009289
"3155405",-43.1286689152867,-21.4832491498789,424.202129
"3155504",-46.2427530916275,-19.191238301813,1076.68839
"3155603",-42.5412319786549,-15.6130780188597,795.873215
"3155702",-43.1798237456688,-19.9549411680991,624.944568
"3155801",-43.1778056454032,-21.2721906098132,441.185836
"3155900",-43.8294656655803,-22.0869222524551,463.223441
"3156007",-43.0224390980622,-18.3011105692073,721.124789
"3156106",-44.3234775238384,-21.0232532704209,1011.68893
"3156205",-43.0220685053826,-21.6314596314615,337.011633
"3156304",-42.8686762586127,-21.200705079223,336.320799
"3156403",-47.581754900456,-18.883480034872,944.428878
"3156452",-42.5060599702183,-20.981298201362,745.446419
"3156502",-42.2647623323815,-16.4029664156926,439.344073
"3156601",-40.5369414738532,-16.3729735166896,235.553652
"3156700",-43.8255570903302,-19.8924945120897,694.362081
"3156809",-43.088203642905,-18.6718146531902,734.541115
"3156908",-47.4365553163875,-19.8635763393531,863.731688
"3157005",-42.2935064722757,-16.1698557321158,476.343903
"3157104",-39.9507560235873,-15.9975707021522,128.01721
"3157203",-43.4052209879755,-19.9655911927172,757.834174
"3157252",-42.1408405819159,-19.9757926674141,785.003652
"3157278",-43.7017741663928,-21.9572670150904,732.439614
"3157302",-43.5589487842784,-21.2462083894654,631.935908
"3157336",-44.2232578483842,-21.1194710322007,908.712954
"3157377",-41.7503545267497,-16.0943556352834,766.604967
"3157401",-42.8184528533261,-20.2382772552792,435.72517
"3157500",-42.4393126685705,-18.8198378232138,696.57411
"3157609",-45.4136331221547,-16.6873734528009,499.610915
"3157658",-40.6862886421122,-16.9363075336244,295.560999
"3157708",-47.5271443343503,-19.3112989337,938.73257
"3157807",-43.8500072606321,-19.7676168525221,746.128821
"3157906",-42.2525357802654,-20.3779254268061,805.8122
"3158003",-43.1101498441238,-19.4590107742798,527.082947
"3158102",-40.1469330149968,-16.2475726793913,217.813989
"3158201",-42.4178024504598,-18.1922522024908,485.689351
"3158300",-45.5071210487386,-21.2489621801898,823.716669
"3158409",-42.5546049490811,-21.2840280786181,268.85855
"3158508",-44.0381025080678,-19.0068859968553,595.459988
"3158607",-43.172317833716,-21.9496920444449,415.62019
"3158706",-44.110873430004,-21.6018318573641,1044.52173
"3158805",-45.1280485695678,-20.901677492437,815.804973
"3158904",-41.9234974642324,-20.1085461650507,504.379417
"3158953",-42.5525829490449,-19.3690985235546,268.316119
"3159001",-43.7114593033951,-19.1700918689263,767.382973
"3159100",-43.7059982789998,-20.7897348514805,766.368678
"3159209",-46.3386257813582,-22.026435486111,1122.532813
"3159308",-44.1004418543942,-22.1484611222255,551.208488
"3159357",-42.1317808369165,-19.8752101701675,645.644284
"3159407",-43.9167605187734,-21.561230079445,1089.853608
"3159506",-41.379278217516,-19.3598130146739,305.104696
"3159605",-45.7039881925124,-22.2533298263696,827.378541
"3159704",-45.9706644273527,-19.532621138026,1006.463461
"3159803",-50.1234651115175,-18.8439479825626,493.131088
"3159902",-44.9186749352284,-20.9462485658306,1008.333569
"3160009",-42.8116372461193,-21.755828175855,650.890677
"3160108",-42.6138987970154,-20.3125002779396,429.709495
"3160207",-43.3037794094908,-18.4689716455164,765.154218
"3160306",-40.1753373252436,-16.537683409686,401.321549
"3160405",-45.2939359191445,-20.0872192488794,943.056264
"3160454",-42.6243765156755,-15.3426335372695,839.741927
"3160504",-43.2530571823808,-19.2256798037912,509.077408
"3160603",-44.2216982205234,-18.2878101900473,530.678146
"3160702",-43.5537521652921,-21.4575319947014,863.283807
"3160801",-45.0753606266928,-21.5790480164946,969.675825
"3160900",-43.9526746478891,-20.6265040684823,955.342852
"3160959",-42.0095079969034,-19.5294460672771,745.872565
"3161007",-42.960363400399,-19.8710279004362,580.54968
"3161056",-41.490352828828,-18.5861055944553,535.028069
"3161106",-44.8613127423766,-15.9525638055612,473.741325
"3161205",-44.9826306199264,-20.7135317999445,926.757021
"3161304",-49.7655663178882,-19.865114358282,431.00113
"3161403",-42.2682205326675,-20.7923014187189,720.836082
"3161502",-42.8376641332472,-20.9208475279285,398.566636
"3161601",-42.28913506793,-18.8440313418778,290.818576
"3161650",-41.3636282368696,-18.9188085164172,204.923012
"3161700",-45.8342461504009,-18.3411129280494,777.326597
"3161809",-44.857188983823,-19.9856847319035,755.618565
"3161908",-43.3480400193056,-19.8318007017906,709.68605
"3162005",-45.5946377949369,-21.8919051420956,860.910304
"3162104",-46.0531440401029,-19.3127001913322,1060.392105
"3162203",-46.5034614693394,-20.6390368456458,693.364118
"3162252",-44.3490885621947,-16.8520551567279,823.286128
"3162302",-45.9265298075988,-21.9348528245237,895.840579
"3162401",-44.0089551084967,-15.9245130654992,719.033735
"3162450",-44.0812622895275,-14.8825334839124,481.486049
"3162500",-44.2609727347292,-21.1355089743173,908.329785
"3162559",-42.1521577505494,-20.3954998659809,844.851359
"3162575",-41.158748442561,-18.7278374865803,266.600767
"3162609",-42.156459894962,-19.337666134262,218.899267
"3162658",-44.5295709891001,-16.5383751445545,631.278259
"3162708",-42.0114224428155,-15.3184380950909,778.470855
"3162807",-42.7760481433917,-18.5451868295064,736.844523
"3162906",-43.011285768504,-21.5356970635886,354.968347
"3162922",-44.2662730160972,-20.0634684606132,768.807397
"3162948",-46.3193295708755,-20.7220909662412,705.520385
"3162955",-43.9599562982337,-19.6986268215191,730.516155
"3163003",-42.1464105249464,-18.3251174567601,271.34279
"3163102",-44.5610597329864,-19.7048059868236,747.64541
"3163201",-45.5301876074668,-22.3290552486338,839.745964
"3163300",-41.3912087843896,-18.4832633219871,324.662334
"3163409",-42.7098601268982,-19.9279832169656,317.670292
"3163508",-42.6666267691673,-18.2758107503416,607.11567
"3163607",-41.749072816426,-20.0059989819425,390.590031
"3163706",-45.0533731031446,-22.1177686713602,888.72266
"3163805",-42.7208990463332,-20.7059175904583,688.773742
"3163904",-46.6213268893432,-21.1334584955415,1002.140543
"3164001",-42.523900934801,-20.1719098245167,368.061932
"3164100",-42.6002319396511,-18.3655057595136,518.562749
"3164209",-45.0691351971252,-16.3686392158312,487.581442
"3164308",-46.3689949346399,-20.2506708115156,838.210006
"3164407",-45.7547892088755,-22.1550057867841,830.02995
"3164431",-42.6386658919301,-21.0738303380808,778.195696
"3164472",-41.979598898526,-19.5001070899358,764.933079
"3164506",-42.5657456966687,-18.0913715113299,522.165388
"3164605",-45.003133987016,-20.2740951951869,784.293918
"3164704",-46.986471825605,-20.9180654486469,980.861586
"3164803",-43.1747344223136,-19.2857666703185,483.08826
"3164902",-44.9777360533972,-22.2150562279056,886.642303
"3165008",-44.5039924427307,-20.9009463498959,1078.948739
"3165107",-47.0967829718718,-20.7849943870432,971.82206
"3165206",-44.9870084546217,-21.7207227802253,1242.715712
"3165305",-44.4546835035525,-21.6974718375073,998.986234
"3165404",-45.7409257375558,-22.7515963809342,941.856878
"3165503",-42.3661292228935,-18.7832653468761,664.607653
"3165537",-44.1458673612766,-20.0345349207995,787.702967
"3165552",-42.166438310787,-17.5970190167039,782.826128
"3165560",-42.8419017302093,-20.1025363692222,392.754892
"3165578",-46.1802335937979,-22.5887215665658,1495.637782
"3165602",-42.9443320993964,-21.8025169575441,569.118827
"3165701",-43.1041303932776,-20.9180596003151,770.88651
"3165800",-46.1794726958333,-22.1666066776878,865.709327
"3165909",-43.2229754714858,-17.9460246708404,781.426565
"3166006",-43.3377319940151,-20.7938997631814,726.838927
"3166105",-43.0817557207791,-18.8980080199684,605.243592
"3166204",-43.5863819522035,-21.0330829642424,831.855729
"3166303",-42.4820072656267,-20.4715553544651,701.457968
"3166402",-44.5214453517545,-21.9113492777473,979.353176
"3166501",-43.1744593090578,-18.3622797249824,722.904236
"3166600",-45.7965895746721,-19.4405622457509,728.085201
"3166709",-40.2431685749409,-17.7857470182657,187.142882
"3166808",-46.692108726184,-19.1117957634513,1189.413163
"3166907",-46.0431449357807,-21.5466806519747,870.486174
"3166956",-42.8743863930717,-15.8087837820719,627.141649
"3167004",-44.5067541647369,-21.8887817979059,957.987874
"3167103",-43.3886312680834,-18.6044422453401,804.379074
"3167202",-44.239594615621,-19.4582874187508,781.567513
"3167301",-43.217878469846,-21.1646375385202,501.28471
"3167400",-45.8324471455678,-22.0279972638563,862.628201
"3167509",-43.3149558126212,-21.9648567892045,478.982896
"3167608",-42.0038567486968,-20.1220295973937,578.58071
"3167707",-42.0986538397189,-19.2355492879039,274.695472
"3167806",-45.0410226419628,-22.0592064057821,922.099446
"3167905",-43.2456052646167,-21.3575776594416,518.519637
"3168002",-42.2279155455793,-15.8115214376568,821.673104
"3168051",-41.6158581306474,-19.7614695843439,214.527525
"3168101",-46.8219153621833,-19.9255792183173,1087.103886
"3168200",-46.0185702098121,-19.8858056068801,664.009393
"3168309",-43.6871427896688,-19.6738480484131,731.496947
"3168408",-42.0077345774412,-19.2814948727844,298.680373
"3168507",-42.8626438044107,-20.6490665250922,662.200679
"3168606",-41.5096351657897,-17.862539808014,352.998455
"3168705",-42.6439423108068,-19.5840503585078,340.899057
"3168804",-44.1726923811067,-21.107043436755,915.71544
"3168903",-45.9635510991526,-19.0039173800698,1028.433987
"3169000",-43.0186995083911,-21.175549526019,360.785737
"3169059",-46.0964468007417,-22.3716455947385,1033.89767
"3169109",-46.3789726564943,-22.7433948080707,1100.653927
"3169208",-42.0146816210783,-20.9025892250881,281.035353
"3169307",-45.254936873167,-21.6959657769093,879.172257
"3169356",-45.2257352467415,-18.2059212240174,593.915793
"3169406",-45.515474797041,-21.3687699216518,898.26559
"3169505",-41.6379804793586,-18.9766076611695,136.42177
"3169604",-48.6937358802059,-18.599352564443,899.624603
"3169703",-42.7304145447903,-17.2864120942752,713.306698
"3169802",-45.796735792709,-21.8793890056639,839.284121
"3169901",-42.936786464392,-21.1185969514978,339.651383
"3170008",-44.7870862054941,-16.2974045209459,631.796987
"3170057",-42.1092163270909,-19.6413620049211,508.67656
"3170107",-47.9836248955742,-19.7135346071021,777.457503
"3170206",-48.2779501847345,-18.9189986093056,866.782274
"3170305",-40.5726450205228,-17.2536072102915,222.116904
"3170404",-46.899956595285,-16.3590084924977,591.578928
"3170438",-50.3308029413544,-19.5297366441285,505.307289
"3170479",-46.2562288734466,-16.0600251971288,553.089966
"3170503",-42.7412284517106,-20.3508704157197,440.608333
"3170529",-45.7370281843675,-16.1320910169931,484.57662
"3170578",-42.2998154822517,-19.6007202041095,279.356479
"3170602",-46.3724569794485,-20.3267766484088,762.579383
"3170651",-42.3092908662842,-15.4024006159174,848.473803
"3170701",-45.4318861442786,-21.5570800390634,906.998396
"3170750",-46.033501545731,-18.3837044637811,939.693214
"3170800",-44.7303465827323,-17.5975701770905,519.618834
"3170909",-44.027948143227,-15.7088710522808,745.378327
"3171006",-46.901966885848,-17.9910384302439,636.24284
"3171030",-43.6060222623997,-15.5945423473444,481.922986
"3171071",-42.7359302400247,-17.3939690803405,796.846042
"3171105",-48.303710580261,-19.669357832615,680.162786
"3171154",-42.2683458173973,-20.0347660882542,581.029642
"3171204",-43.9199151867378,-19.6930304397713,679.027724
"3171303",-42.8794773756709,-20.7520720070293,691.612057
"3171402",-42.2458035423232,-20.8653406932197,708.444261
"3171501",-41.9233604609168,-18.5795889082626,205.897566
"3171600",-42.3432810665662,-16.8021488570313,418.06909
"3171709",-45.0954251629558,-22.3369720668069,938.409849
"3171808",-42.7148044703271,-18.8251403925481,730.443532
"3171907",-42.3108100373185,-18.4760617047881,407.062161
"3172004",-42.8393893910016,-21.0119895771312,339.345353
"3172103",-42.5412849473875,-21.7707111492068,219.925825
"3172202",-45.3567739530528,-22.5290130396557,997.665687
"3200102",-41.1254597171689,-20.0770400098969,360.799057
"3200136",-40.7366381673749,-18.9873613695253,153.656532
"3200169",-40.976455911882,-18.5455464912766,210.915002
"3200201",-41.5364883187663,-20.7632651351226,258.903387
"3200300",-40.7600496463911,-20.630347537232,64.792346
"3200359",-41.0186843433418,-19.0574996056204,537.998819
"3200409",-40.6476589422027,-20.8056132241888,5.713608
"3200508",-41.5633797608618,-21.1564478852618,115.389122
"3200607",-40.2762233763624,-19.8232777404467,68.063025
"3200706",-41.1912419094544,-20.9158966202099,73.923706
"3200805",-41.0120677359012,-19.5142461286191,78.900888
"3200904",-40.89039862396,-18.7590890533313,201.950907
"3201001",-40.3029556431013,-18.5387151622041,135.754793
"3201100",-41.6758105077654,-21.129341788413,93.006871
"3201159",-41.2896765285112,-20.1570341861911,750.34263
"3201209",-41.1119188104426,-20.8501123496921,35.668402
"3201308",-40.3905591046775,-20.2946777965172,37.165389
"3201407",-41.2022127039763,-20.602065086052,108.80458
"3201506",-40.6303175540319,-19.5362700836217,44.142861
"3201605",-39.7274744194389,-18.5984623008997,0
"3201704",-41.2453480411941,-20.3655811138099,641.554504
"3201803",-41.6799763283207,-20.6204706518503,827.010245
"3201902",-40.6593963545811,-20.3642385223786,519.664499
"3202009",-41.8495773624823,-20.692893905303,767.519455
"3202108",-40.8300811593362,-18.3752523795108,230.810579
"3202207",-40.4037654440298,-19.9334471176936,41
"3202256",-40.4577660614079,-19.2528074444097,191.105204
"3202306",-41.6794962927473,-20.7753378052849,596.716833
"3202405",-40.4950210194579,-20.6659745796442,17.638624
"3202454",-41.507207999498,-20.2340203462858,744.947347
"3202504",-40.3716661788635,-19.8318799980722,38.259361
"3202553",-41.6594124008597,-20.5387309665894,748.594772
"3202603",-40.8112210453371,-20.7971447538605,39.522355
"3202652",-41.6475278614673,-20.3485970392932,749.71901
"3202702",-40.8565984866284,-19.8025077112127,136.909105
"3202801",-40.836145116845,-21.0110996272507,0.690257
"3202900",-40.879791082226,-19.872348006049,207.09006
"3203007",-41.5328886935213,-20.3485995137779,683.118778
"3203056",-40.0861409923639,-18.9004359095214,79.086425
"3203106",-41.4029345744706,-20.7976978982677,130.644173
"3203130",-40.3808804853376,-19.7529585988572,69.682624
"3203163",-41.0552443545224,-19.898693450439,198.143159
"3203205",-40.0653057986955,-19.3981059344649,29.167078
"3203304",-41.117737478806,-18.8611789662471,421.331327
"3203320",-40.8301872856744,-21.0429962752913,23.827944
"3203346",-40.6803834328881,-20.4267085919717,560.75219
"3203353",-40.5509510036323,-19.4128127577518,146.273639
"3203403",-41.3644252658845,-21.0653735081717,73.069157
"3203502",-40.3634208795715,-18.1268566471782,191.006822
"3203601",-40.5179268365101,-18.097236379572,216.341304
"3203700",-41.417513780413,-20.4565455935268,633.665746
"3203809",-41.3462139983691,-20.9536923095423,285.00691
"3203908",-40.401547877017,-18.7129060016259,71.612102
"3204005",-40.8560031007125,-19.224419786132,137.019117
"3204054",-39.9549369518726,-18.2971915038956,61.109801
"3204104",-40.2177280801912,-18.413323343618,124.364231
"3204203",-40.7279809404286,-20.8376088996899,4.367183
"3204252",-40.538133777058,-18.1291260855312,266.461923
"3204302",-41.0518956305895,-21.1001484084681,56.760106
"3204351",-40.3224784282699,-19.2770864859238,99.835059
"3204401",-40.9362283554512,-20.8645861496867,44.742386
"3204500",-40.5332096123378,-20.0988906924926,63.195949
"3204559",-40.7416178006497,-20.0288140581884,705.0296
"3204609",-40.5989977217142,-19.9377143168607,705.760014
"3204658",-40.621877732717,-19.1481685100059,139.392339
"3204708",-40.52959950756,-19.021964753249,150.397863
"3204807",-41.6560878498074,-21.0261302467275,308.350948
"3204906",-39.8582005956105,-18.7184469678596,33.206081
"3204955",-40.6431387555474,-19.7253072048101,137.303143
"3205002",-40.2752170367085,-20.1567698424317,49.603521
"3205010",-40.0964908071322,-19.1919496278562,60.928436
"3205036",-41.0071483601643,-20.6716781987879,604.0301
"3205069",-41.1290532110882,-20.3315181774343,731.469101
"3205101",-40.4956243354911,-20.3908625111662,28.38215
"3205150",-40.6024114108213,-18.620803452346,181.34775
"3205176",-40.3905897774138,-18.9936174389143,120.386569
"3205200",-40.2939566369471,-20.3383741042139,3.141492
"3205309",-40.3222087267266,-20.3201537928533,0
"3300100",-44.3196272622666,-23.0091159352755,7.635593
"3300159",-42.1049166541126,-21.6194217697861,65.930916
"3300209",-42.3410960231634,-22.8774383873544,12.103627
"3300225",-43.1010698051683,-22.2369120035668,450.694804
"3300233",-41.8877494680881,-22.7577637929238,10.96626
"3300258",-42.0283359676368,-22.967638277584,8.83995
"3300308",-43.8284524538255,-22.469596292124,361.833761
"3300407",-44.1724313736866,-22.5453011339305,391.816876
"3300456",-43.3996249708152,-22.7645559675461,17.904347
"3300506",-42.4172114822868,-22.1533052283079,590.701385
"3300605",-41.6776797949817,-21.1344974418774,90.708256
"3300704",-42.0200748019026,-22.880764667133,10.903366
"3300803",-42.6631643572627,-22.4675708722497,156.65051
"3300902",-41.9086360046562,-21.5772767096589,43.168852
"3300936",-41.6640105958578,-22.1825947273674,15.087146
"3300951",-43.2172237155871,-22.0333589383828,310.082315
"3301009",-41.3304764918626,-21.7518986320641,12.825373
"3301108",-42.365977599021,-21.9818398587921,401.224076
"3301157",-41.6132963462101,-21.4961573566676,21.442654
"3301207",-42.6097176406817,-21.9293117801394,347.666941
